Datetime;Resolution code;Region;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor
2025-10-20T09:30:00+02:00;PT15M;Antwerp;113.761;98.334;50.429;224.244;160.383;54.702;294.296;115.03;62.247;234.285;56.061;18.834;94.63;1929.711;5.895
2025-10-20T09:15:00+02:00;PT15M;Antwerp;89.991;72.791;35.044;172.746;117.118;33.956;235.56;83.445;43.269;178.265;39.858;14.234;65.736;1929.711;4.663
2025-10-20T09:00:00+02:00;PT15M;Antwerp;65.898;47.822;23.364;115.332;77.22;21.989;165.737;54.697;27.961;119.332;26.417;9.961;42.364;1929.711;3.415
2025-10-20T08:45:00+02:00;PT15M;Antwerp;29.614;26.87;14.539;62.464;41.881;12.866;96.047;30.495;16.141;65.825;15.199;6.148;23.429;1929.711;1.535
2025-10-20T08:30:00+02:00;PT15M;Antwerp;7.118;11.892;7.036;24.808;17.276;6.13;38.478;13.385;7.771;26.069;6.884;3.013;10.225;1929.711;0.369
2025-10-20T08:15:00+02:00;PT15M;Antwerp;0.0;3.015;1.909;5.776;4.012;1.565;8.306;3.315;2.055;6.184;1.651;0.859;2.364;1929.711;0.0
2025-10-20T08:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T07:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T07:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T07:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T07:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T06:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T06:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T06:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T06:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T05:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T05:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T05:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T05:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T04:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T04:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T04:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T04:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T03:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T03:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T03:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T03:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T02:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T02:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T02:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T02:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T01:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T01:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T01:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T01:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T00:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T00:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T00:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-20T00:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T23:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T23:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T23:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T23:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T22:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T22:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T22:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T22:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T21:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T21:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T21:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T21:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T20:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T20:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T20:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T20:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T19:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T19:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T19:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T19:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T18:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T18:30:00+02:00;PT15M;Antwerp;0.019;1.504;0.803;1.919;0.671;0.546;1.043;0.671;0.439;1.213;2.442;0.084;3.717;1929.711;0.001
2025-10-19T18:15:00+02:00;PT15M;Antwerp;0.293;12.557;3.857;17.135;4.178;3.345;6.806;4.406;2.864;9.745;17.118;0.551;26.565;1929.711;0.015
2025-10-19T18:00:00+02:00;PT15M;Antwerp;2.554;31.86;4.749;46.102;10.247;7.981;17.514;11.107;7.002;28.703;47.256;1.388;74.933;1929.711;0.132
2025-10-19T17:45:00+02:00;PT15M;Antwerp;8.685;71.297;15.85;119.629;17.761;13.349;33.261;19.74;12.238;57.944;85.225;2.461;136.572;1929.711;0.45
2025-10-19T17:30:00+02:00;PT15M;Antwerp;21.097;108.875;18.809;186.9;27.18;19.465;57.496;30.842;18.199;98.911;129.005;3.745;203.623;1929.711;1.093
2025-10-19T17:15:00+02:00;PT15M;Antwerp;38.072;146.111;18.444;228.695;39.062;26.775;85.093;44.626;25.449;147.401;179.292;5.331;275.363;1929.711;1.973
2025-10-19T17:00:00+02:00;PT15M;Antwerp;59.654;174.176;16.272;257.027;53.056;35.36;112.722;60.855;34.293;201.382;233.53;7.221;348.982;1929.711;3.091
2025-10-19T16:45:00+02:00;PT15M;Antwerp;86.646;264.843;69.245;353.233;68.669;44.278;142.405;78.383;43.636;255.158;289.578;9.319;423.05;1929.711;4.49
2025-10-19T16:30:00+02:00;PT15M;Antwerp;115.298;295.098;73.3;386.04;84.781;53.01;171.0;96.71;54.37;304.696;343.6;11.435;492.406;1929.711;5.975
2025-10-19T16:15:00+02:00;PT15M;Antwerp;148.53;324.446;74.083;424.205;103.191;62.707;198.124;123.896;70.973;362.661;400.159;13.619;563.261;1929.711;7.697
2025-10-19T16:00:00+02:00;PT15M;Antwerp;189.95;352.25;67.843;468.569;123.907;71.506;228.48;164.333;94.097;428.667;454.777;15.651;629.856;1929.711;9.843
2025-10-19T15:45:00+02:00;PT15M;Antwerp;242.04;547.993;220.775;689.187;146.192;78.741;271.343;214.705;121.659;492.46;500.014;17.634;681.289;1929.711;12.543
2025-10-19T15:30:00+02:00;PT15M;Antwerp;298.48;606.571;243.908;756.599;169.382;86.733;328.042;272.453;153.307;561.135;544.378;19.458;729.71;1929.711;15.468
2025-10-19T15:15:00+02:00;PT15M;Antwerp;346.307;654.786;256.945;810.687;190.959;95.583;376.444;323.182;182.743;621.924;579.685;24.015;766.582;1929.711;17.946
2025-10-19T15:00:00+02:00;PT15M;Antwerp;393.886;690.52;257.589;846.265;210.169;104.905;411.957;360.434;207.005;665.879;605.979;31.655;792.073;1929.711;20.412
2025-10-19T14:45:00+02:00;PT15M;Antwerp;473.607;907.635;441.927;1055.442;229.766;114.648;452.182;395.49;228.426;706.672;631.233;40.19;811.331;1929.711;24.543
2025-10-19T14:30:00+02:00;PT15M;Antwerp;578.059;952.283;455.353;1092.967;250.695;124.914;496.438;431.735;242.11;737.863;651.928;49.192;820.996;1929.711;29.956
2025-10-19T14:15:00+02:00;PT15M;Antwerp;677.228;953.431;463.293;1103.074;271.191;139.389;511.917;452.422;247.306;748.834;634.853;58.417;816.037;1929.711;35.095
2025-10-19T14:00:00+02:00;PT15M;Antwerp;799.893;954.733;463.755;1115.863;291.687;153.865;532.738;473.116;251.551;776.781;617.776;67.634;811.075;1929.711;41.451
2025-10-19T13:45:00+02:00;PT15M;Antwerp;895.127;787.851;335.37;993.798;312.036;169.037;547.43;486.092;252.156;807.811;589.654;76.695;800.523;1929.711;46.387
2025-10-19T13:30:00+02:00;PT15M;Antwerp;930.018;752.874;315.913;975.64;333.143;183.809;565.315;495.028;250.04;839.067;564.172;85.15;786.191;1929.711;48.195
2025-10-19T13:15:00+02:00;PT15M;Antwerp;896.961;713.905;297.029;944.074;354.511;200.925;587.708;499.13;247.526;859.458;544.35;92.692;771.33;1929.711;46.482
2025-10-19T13:00:00+02:00;PT15M;Antwerp;802.922;667.959;282.733;895.764;374.237;220.362;603.8;497.68;245.759;862.93;533.952;99.091;760.806;1929.711;41.608
2025-10-19T12:45:00+02:00;PT15M;Antwerp;694.672;647.223;277.386;877.0;391.318;234.488;614.41;490.602;240.956;848.682;525.32;103.959;742.857;1929.711;35.999
2025-10-19T12:30:00+02:00;PT15M;Antwerp;589.637;588.813;245.046;824.74;402.252;241.615;621.884;482.349;234.975;835.824;509.472;108.595;712.619;1929.711;30.556
2025-10-19T12:15:00+02:00;PT15M;Antwerp;494.474;521.013;207.535;770.594;401.662;243.422;620.367;470.368;225.746;820.622;485.434;112.124;672.788;1929.711;25.624
2025-10-19T12:00:00+02:00;PT15M;Antwerp;430.598;449.342;168.491;716.515;393.272;241.048;613.626;455.169;215.557;799.385;456.681;114.368;626.148;1929.711;22.314
2025-10-19T11:45:00+02:00;PT15M;Antwerp;355.074;425.911;178.014;712.554;379.831;233.973;598.282;436.779;206.48;769.296;425.166;115.677;574.752;1929.711;18.4
2025-10-19T11:30:00+02:00;PT15M;Antwerp;299.344;359.857;138.007;669.047;366.393;224.545;587.531;418.39;194.334;739.209;393.643;116.986;523.36;1929.711;15.512
2025-10-19T11:15:00+02:00;PT15M;Antwerp;253.943;307.504;103.479;613.753;344.311;206.742;558.028;398.69;184.609;701.747;357.357;114.965;466.062;1929.711;13.16
2025-10-19T11:00:00+02:00;PT15M;Antwerp;213.748;262.625;76.274;561.594;318.924;187.604;512.038;381.164;182.79;667.119;321.213;112.986;412.635;1929.711;11.077
2025-10-19T10:45:00+02:00;PT15M;Antwerp;182.614;278.957;117.127;572.709;291.685;166.191;469.293;359.302;179.322;621.541;289.0;109.562;368.146;1929.711;9.463
2025-10-19T10:30:00+02:00;PT15M;Antwerp;153.744;239.331;92.384;501.211;261.295;144.28;428.177;329.423;170.544;560.402;257.937;102.844;327.593;1929.711;7.967
2025-10-19T10:15:00+02:00;PT15M;Antwerp;126.635;201.556;65.637;422.091;227.578;125.463;381.25;290.868;147.004;490.365;223.688;93.739;286.55;1929.711;6.562
2025-10-19T10:00:00+02:00;PT15M;Antwerp;104.651;165.9;36.404;345.712;191.635;107.816;331.396;247.749;117.15;417.32;188.584;82.306;246.646;1929.711;5.423
2025-10-19T09:45:00+02:00;PT15M;Antwerp;83.99;212.414;93.43;363.498;156.149;87.927;282.164;206.58;87.859;350.553;154.23;67.743;206.256;1929.711;4.352
2025-10-19T09:30:00+02:00;PT15M;Antwerp;63.414;176.57;68.114;307.685;122.486;65.835;233.223;167.398;63.387;287.623;120.55;53.211;164.483;1929.711;3.286
2025-10-19T09:15:00+02:00;PT15M;Antwerp;45.505;134.482;43.97;245.391;89.947;46.079;179.12;127.049;44.741;221.223;88.981;38.686;121.913;1929.711;2.358
2025-10-19T09:00:00+02:00;PT15M;Antwerp;29.935;88.353;25.347;174.819;59.129;29.81;120.658;85.872;30.165;152.296;59.827;25.373;81.023;1929.711;1.551
2025-10-19T08:45:00+02:00;PT15M;Antwerp;16.402;57.304;17.947;109.572;33.458;18.114;66.256;48.338;18.401;85.547;35.147;15.145;46.505;1929.711;0.85
2025-10-19T08:30:00+02:00;PT15M;Antwerp;5.497;24.234;8.808;48.772;15.018;9.014;26.757;20.555;9.282;33.982;16.636;7.483;21.423;1929.711;0.285
2025-10-19T08:15:00+02:00;PT15M;Antwerp;0.086;5.819;2.449;11.722;3.887;2.531;6.78;4.968;2.612;7.356;4.478;2.259;5.662;1929.711;0.004
2025-10-19T08:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T07:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T07:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T07:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T07:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T06:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T06:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T06:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T06:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T05:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T05:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T05:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T05:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T04:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T04:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T04:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T04:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T03:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T03:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T03:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T03:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T02:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T02:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T02:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T02:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T01:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T01:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T01:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T01:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T00:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T00:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T00:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-19T00:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T23:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T23:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T23:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T23:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T22:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T22:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T22:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T22:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T21:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T21:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T21:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T21:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T20:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T20:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T20:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T20:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T19:45:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T19:30:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T19:15:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
2025-10-18T19:00:00+02:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1929.711;0.0
